transaction_id,device_or_customer_id,transaction_date,product_name,product_category,quantity,unit_price_eur,total_amount_eur,order_status,payment_method,acquisition_source,discount_applied,discount_pct
TXN-000633,CRM-00220,2025-01-23,Car Phone Mount,Automotive,4,336.28,1345.12,cancelled,Google Pay,organic_search,FALSE,0
TXN-000634,CRM-00286,2025-03-26,Building Blocks,Toys,1,19.45,19.45,completed,Buy Now Pay Later,referral,FALSE,0
TXN-000635,CRM-00268,2024-01-22,Water Bottle,Sports,2,76.91,153.82,completed,Credit Card,mobile_app,FALSE,0
TXN-000636,CRM-00228,2022-03-10,Green Tea Set,Food & Drink,3,373.62,1120.86,completed,Apple Pay,organic_search,TRUE,27.1
TXN-000637,CRM-00160,2022-03-19,Board Game,Toys,3,142.02,426.06,completed,Debit Card,referral,TRUE,0
TXN-000638,CRM-00006,2025-03-09,Deep Work,Books,2,291.4,582.8,pending,Buy Now Pay Later,mobile_app,FALSE,0
TXN-000639,CRM-00002,2024-09-16,Multivitamins,Health,1,178.99,178.99,completed,Apple Pay,paid_social,FALSE,0
TXN-000640,CRM-00221,2024-01-25,Omega-3 Capsules,Health,2,427.44,854.88,pending,Buy Now Pay Later,email_campaign,TRUE,0
TXN-000641,CRM-00068,2022-08-20,Winter Coat,Clothing,4,390.72,1562.88,completed,Google Pay,paid_social,TRUE,0
TXN-000642,CRM-00264,2025-04-03,Building Blocks,Toys,4,307.8,1231.2,completed,Credit Card,paid_social,FALSE,0
TXN-000643,CRM-00094,2024-09-13,Plant Pot Set,Home & Garden,1,254.43,254.43,completed,Credit Card,referral,FALSE,9.6
TXN-000644,CRM-00031,2022-06-13,Moisturiser SPF50,Beauty,2,38.76,77.52,completed,Debit Card,mobile_app,FALSE,0
TXN-000645,CRM-00152,2022-10-18,Green Tea Set,Food & Drink,4,409.88,1639.52,completed,Buy Now Pay Later,email_campaign,FALSE,0
TXN-000646,CRM-00092,2024-12-14,Foam Roller,Sports,3,382.04,1146.12,completed,Debit Card,organic_search,TRUE,16.7
TXN-000647,CRM-00020,2023-07-27,Running Jacket,Clothing,3,266.25,798.75,completed,Apple Pay,email_campaign,TRUE,0
TXN-000648,CRM-00014,2024-08-10,Face Mask Set,Beauty,2,358.61,717.22,completed,Buy Now Pay Later,website,FALSE,0
TXN-000649,CRM-00285,2024-11-24,Collagen Powder,Health,1,481.35,481.35,completed,Google Pay,email_campaign,TRUE,0
TXN-000650,CRM-00137,2022-06-10,Jump Starter,Automotive,3,89.86,269.58,completed,Debit Card,website,TRUE,0
TXN-000651,CRM-00157,2024-12-07,Remote Control Car,Toys,3,377.48,1132.44,completed,Google Pay,organic_search,FALSE,0
TXN-000652,CRM-00158,2022-07-01,Face Mask Set,Beauty,4,7.14,28.56,completed,Apple Pay,website,TRUE,0
TXN-000653,CRM-00131,2023-05-18,Foam Roller,Sports,3,363.32,1089.96,completed,Debit Card,mobile_app,FALSE,0
TXN-000654,CRM-00207,2024-08-25,Smart Watch,Electronics,2,461.57,923.14,returned,PayPal,email_campaign,FALSE,16.5
TXN-000655,CRM-00041,2022-06-09,Smart Watch,Electronics,2,459.72,919.44,completed,Debit Card,paid_social,FALSE,0
TXN-000656,CRM-00299,2025-01-09,Multivitamins,Health,4,425.54,1702.16,completed,Debit Card,website,FALSE,0
TXN-000657,CRM-00148,2025-04-02,Tyre Inflator,Automotive,2,239.51,479.02,completed,Buy Now Pay Later,website,FALSE,13.3
TXN-000658,ANON-140230,2023-10-02,Polo Shirt,Clothing,2,349.88,699.76,cancelled,Google Pay,organic_search,TRUE,0
TXN-000659,CRM-00050,2022-04-19,Jump Starter,Automotive,4,96.45,385.8,completed,Credit Card,email_campaign,FALSE,0
TXN-000660,CRM-00273,2023-12-05,Webcam,Electronics,4,337.72,1350.88,completed,PayPal,website,TRUE,0
TXN-000661,ANON-118519,2024-12-31,Art Kit,Toys,4,58.02,232.08,completed,PayPal,organic_search,TRUE,21.9
TXN-000662,CRM-00006,2022-01-23,Yoga Mat,Sports,4,417.36,1669.44,completed,Credit Card,email_campaign,FALSE,0
TXN-000663,ANON-153430,2024-08-18,Atomic Habits,Books,3,489.76,1469.28,completed,PayPal,referral,FALSE,22.6
TXN-000664,CRM-00296,2024-07-18,Board Game,Toys,1,214.5,214.5,completed,PayPal,website,FALSE,0
TXN-000665,CRM-00064,2024-11-15,Sapiens,Books,4,259.04,1036.16,pending,Google Pay,website,FALSE,11.4
TXN-000666,CRM-00007,2024-08-18,Polo Shirt,Clothing,2,206.34,412.68,completed,Credit Card,email_campaign,FALSE,0
TXN-000667,CRM-00152,2025-03-21,Air Purifier,Home & Garden,1,381.14,381.14,returned,Buy Now Pay Later,mobile_app,TRUE,0
TXN-000668,CRM-00037,2023-11-10,Remote Control Car,Toys,1,160.25,160.25,returned,Apple Pay,email_campaign,TRUE,0
TXN-000669,CRM-00214,2024-05-12,Sleep Aid,Health,1,235.16,235.16,completed,Buy Now Pay Later,email_campaign,FALSE,0
TXN-000670,ANON-547818,2023-12-24,Moisturiser SPF50,Beauty,3,261.75,785.25,completed,Apple Pay,paid_social,FALSE,0
TXN-000671,CRM-00113,2023-08-27,Lip Balm,Beauty,3,249.93,749.79,completed,Apple Pay,referral,TRUE,23.7
TXN-000672,CRM-00193,2023-08-16,Jump Starter,Automotive,4,183.46,733.84,completed,Apple Pay,paid_social,FALSE,0
TXN-000673,CRM-00232,2022-12-10,Building Blocks,Toys,2,147.41,294.82,completed,PayPal,mobile_app,FALSE,0
TXN-000674,CRM-00187,2022-03-14,Collagen Powder,Health,4,361.74,1446.96,completed,PayPal,website,FALSE,0
TXN-000675,CRM-00179,2023-09-15,Deep Work,Books,1,45.63,45.63,completed,Google Pay,referral,TRUE,5.6
TXN-000676,CRM-00015,2025-02-28,Sleep Aid,Health,4,248.89,995.56,completed,Apple Pay,email_campaign,FALSE,0
TXN-000677,CRM-00033,2023-06-18,Moisturiser SPF50,Beauty,1,195.08,195.08,completed,Google Pay,mobile_app,FALSE,0
TXN-000678,ANON-142875,2022-05-06,Board Game,Toys,2,230.73,461.46,completed,PayPal,referral,TRUE,8
TXN-000679,ANON-792511,2024-08-27,Foam Roller,Sports,1,368.67,368.67,completed,Credit Card,mobile_app,FALSE,15.3
TXN-000680,CRM-00035,2025-03-30,Board Game,Toys,3,344.4,1033.2,completed,Debit Card,organic_search,FALSE,0
TXN-000681,CRM-00134,2022-12-13,Dash Cam,Automotive,4,420.5,1682,completed,Apple Pay,paid_social,FALSE,0
TXN-000682,CRM-00038,2025-03-19,Dash Cam,Automotive,4,116.58,466.32,completed,Apple Pay,website,FALSE,0
TXN-000683,CRM-00076,2022-04-16,Olive Oil,Food & Drink,3,206.2,618.6,completed,PayPal,email_campaign,FALSE,0
TXN-000684,ANON-293818,2023-08-21,Throw Blanket,Home & Garden,3,491.57,1474.71,completed,Debit Card,mobile_app,FALSE,14.9
TXN-000685,CRM-00062,2022-02-25,Atomic Habits,Books,3,216.41,649.23,returned,Google Pay,website,FALSE,0
TXN-000686,CRM-00206,2023-08-11,Tyre Inflator,Automotive,1,428.25,428.25,returned,Google Pay,organic_search,TRUE,17.2
TXN-000687,CRM-00003,2024-09-19,Tyre Inflator,Automotive,3,447.01,1341.03,completed,Debit Card,email_campaign,TRUE,0
TXN-000688,ANON-801442,2022-06-18,Dark Chocolate,Food & Drink,2,401.4,802.8,completed,Google Pay,mobile_app,FALSE,6.2
TXN-000689,ANON-678570,2022-09-17,Vitamin C Serum,Beauty,4,468.91,1875.64,cancelled,Apple Pay,referral,FALSE,0
TXN-000690,CRM-00157,2024-11-01,Eye Cream,Beauty,4,186.52,746.08,completed,Apple Pay,referral,FALSE,0
TXN-000691,ANON-478083,2022-06-07,Collagen Powder,Health,2,11.32,22.64,completed,PayPal,organic_search,TRUE,0
TXN-000692,CRM-00211,2023-07-24,The Pragmatic Programmer,Books,4,338.03,1352.12,completed,Buy Now Pay Later,organic_search,FALSE,18.2
TXN-000693,CRM-00126,2023-06-01,Remote Control Car,Toys,3,337.02,1011.06,completed,Buy Now Pay Later,organic_search,TRUE,0
TXN-000694,CRM-00270,2022-09-29,Air Purifier,Home & Garden,4,200.81,803.24,completed,Buy Now Pay Later,website,FALSE,0
TXN-000695,CRM-00154,2023-07-30,Running Jacket,Clothing,2,263.2,526.4,completed,Apple Pay,email_campaign,FALSE,27.8
TXN-000696,CRM-00186,2023-07-18,Water Bottle,Sports,3,339.2,1017.6,cancelled,Buy Now Pay Later,email_campaign,FALSE,0
TXN-000697,CRM-00085,2023-06-11,Olive Oil,Food & Drink,1,63.89,63.89,completed,PayPal,paid_social,FALSE,0
TXN-000698,CRM-00236,2022-01-30,Desk Lamp,Home & Garden,1,200.04,200.04,completed,Buy Now Pay Later,email_campaign,FALSE,0
TXN-000699,CRM-00150,2022-08-17,Winter Coat,Clothing,3,348.35,1045.05,completed,Google Pay,mobile_app,TRUE,0
TXN-000700,CRM-00183,2022-12-24,Yoga Mat,Sports,4,487.92,1951.68,completed,Credit Card,paid_social,FALSE,0
TXN-000701,ANON-878659,2025-04-26,Car Phone Mount,Automotive,2,371.27,742.54,pending,Credit Card,organic_search,FALSE,0
TXN-000702,CRM-00250,2022-11-06,Board Game,Toys,3,445.86,1337.58,completed,Credit Card,referral,FALSE,0
TXN-000703,ANON-786141,2024-07-03,Deep Work,Books,2,88.35,176.7,completed,Credit Card,email_campaign,FALSE,0
TXN-000704,CRM-00108,2024-01-28,Car Vacuum,Automotive,1,184.67,184.67,completed,Buy Now Pay Later,paid_social,FALSE,17.8
TXN-000705,CRM-00123,2022-12-26,Sleep Aid,Health,3,103.35,310.05,completed,Credit Card,mobile_app,FALSE,5.4
TXN-000706,CRM-00049,2023-06-20,Smart Watch,Electronics,3,103.93,311.79,cancelled,Google Pay,referral,TRUE,15.9
TXN-000707,ANON-673129,2023-04-29,Desk Lamp,Home & Garden,2,421.95,843.9,completed,Apple Pay,mobile_app,TRUE,0
TXN-000708,CRM-00274,2024-09-20,Puzzle 1000pc,Toys,1,204.72,204.72,returned,Credit Card,email_campaign,FALSE,0
TXN-000709,CRM-00207,2023-01-06,Webcam,Electronics,1,120.04,120.04,completed,Apple Pay,mobile_app,FALSE,5.8
TXN-000710,CRM-00145,2024-12-16,Running Jacket,Clothing,3,214.8,644.4,completed,Buy Now Pay Later,organic_search,FALSE,17.6
TXN-000711,CRM-00071,2022-03-09,Desk Lamp,Home & Garden,2,251.56,503.12,completed,Google Pay,paid_social,FALSE,0
TXN-000712,CRM-00004,2023-12-04,Organic Coffee,Food & Drink,3,382.82,1148.46,completed,Google Pay,mobile_app,FALSE,0
TXN-000713,CRM-00027,2022-06-22,Sleep Aid,Health,4,383.39,1533.56,completed,Credit Card,email_campaign,TRUE,0
TXN-000714,ANON-538527,2022-10-25,Art Kit,Toys,1,298.26,298.26,completed,Buy Now Pay Later,email_campaign,FALSE,0
TXN-000715,CRM-00173,2022-11-12,Polo Shirt,Clothing,1,378.61,378.61,completed,Apple Pay,website,FALSE,25
TXN-000716,CRM-00149,2024-10-12,Winter Coat,Clothing,3,400.69,1202.07,completed,Google Pay,email_campaign,TRUE,24.8
TXN-000717,CRM-00285,2024-04-25,Vitamin C Serum,Beauty,3,470.95,1412.85,completed,Google Pay,paid_social,FALSE,0
TXN-000718,CRM-00234,2024-02-24,Running Shoes,Sports,3,180.91,542.73,cancelled,Credit Card,referral,FALSE,17.3
TXN-000719,CRM-00023,2023-05-03,The Lean Startup,Books,1,334.34,334.34,completed,Buy Now Pay Later,organic_search,FALSE,0
TXN-000720,CRM-00218,2024-06-20,Merino Wool Sweater,Clothing,1,474.37,474.37,completed,PayPal,paid_social,FALSE,0
TXN-000721,CRM-00272,2022-12-09,Omega-3 Capsules,Health,1,492.84,492.84,completed,Apple Pay,mobile_app,FALSE,19.4
TXN-000722,CRM-00194,2023-03-08,USB-C Hub,Electronics,4,257.64,1030.56,completed,Debit Card,organic_search,FALSE,20.9
TXN-000723,CRM-00138,2025-03-29,Remote Control Car,Toys,3,77.8,233.4,completed,Debit Card,organic_search,FALSE,23.4
TXN-000724,CRM-00294,2023-12-08,Building Blocks,Toys,1,229.59,229.59,completed,Apple Pay,website,TRUE,0
TXN-000725,ANON-539357,2022-04-22,Multivitamins,Health,4,65.36,261.44,completed,Google Pay,mobile_app,TRUE,0
TXN-000726,CRM-00016,2023-06-26,Car Phone Mount,Automotive,3,246.73,740.19,completed,Apple Pay,paid_social,FALSE,0
TXN-000727,CRM-00244,2022-08-26,Vitamin C Serum,Beauty,2,119.03,238.06,completed,Credit Card,organic_search,FALSE,0
TXN-000728,CRM-00263,2022-04-18,Collagen Powder,Health,2,470.55,941.1,returned,Debit Card,referral,TRUE,0
TXN-000729,CRM-00256,2022-12-10,Smart Watch,Electronics,3,19.68,59.04,completed,Apple Pay,email_campaign,FALSE,0
TXN-000730,CRM-00109,2024-08-08,Desk Lamp,Home & Garden,3,369.47,1108.41,completed,Credit Card,paid_social,FALSE,19.1
TXN-000731,CRM-00204,2024-03-27,Protein Powder,Food & Drink,3,415.17,1245.51,completed,PayPal,referral,FALSE,29.4
TXN-000732,CRM-00128,2024-09-02,Green Tea Set,Food & Drink,2,251.08,502.16,completed,Apple Pay,referral,TRUE,24.5
TXN-000733,CRM-00035,2023-09-10,Wireless Earbuds,Electronics,4,18.21,72.84,completed,Apple Pay,email_campaign,FALSE,0
TXN-000734,ANON-827505,2024-09-02,Water Bottle,Sports,2,93.47,186.94,completed,Buy Now Pay Later,organic_search,FALSE,0
TXN-000735,CRM-00268,2024-12-26,Tyre Inflator,Automotive,1,303.66,303.66,pending,Buy Now Pay Later,email_campaign,TRUE,18.3
TXN-000736,CRM-00003,2023-04-24,Lip Balm,Beauty,3,166.52,499.56,completed,Buy Now Pay Later,organic_search,TRUE,0
TXN-000737,CRM-00042,2024-02-17,Yoga Mat,Sports,2,154.56,309.12,completed,Apple Pay,organic_search,FALSE,25
TXN-000738,CRM-00195,2024-03-09,USB-C Hub,Electronics,3,312.88,938.64,pending,Credit Card,organic_search,TRUE,0
TXN-000739,CRM-00099,2024-08-29,Omega-3 Capsules,Health,4,380.52,1522.08,returned,PayPal,organic_search,FALSE,0
TXN-000740,ANON-559008,2023-06-22,Jump Starter,Automotive,1,331.57,331.57,completed,Debit Card,organic_search,FALSE,0
TXN-000741,CRM-00287,2022-10-25,Dash Cam,Automotive,2,261.85,523.7,pending,Google Pay,website,TRUE,26.2
TXN-000742,CRM-00081,2024-12-22,Resistance Bands,Sports,4,248.14,992.56,completed,PayPal,paid_social,FALSE,0
TXN-000743,CRM-00220,2024-06-09,Collagen Powder,Health,4,235.21,940.84,pending,PayPal,website,TRUE,0
TXN-000744,CRM-00112,2022-01-25,Throw Blanket,Home & Garden,1,150.02,150.02,completed,Buy Now Pay Later,organic_search,FALSE,7.2
TXN-000745,CRM-00103,2023-08-15,USB-C Hub,Electronics,1,250.96,250.96,completed,PayPal,website,TRUE,28.1
TXN-000746,CRM-00035,2024-07-08,The Pragmatic Programmer,Books,1,254.37,254.37,pending,PayPal,mobile_app,TRUE,0
TXN-000747,CRM-00121,2024-02-22,Running Shoes,Sports,4,272.96,1091.84,completed,Apple Pay,paid_social,TRUE,0
TXN-000748,CRM-00137,2023-10-09,Webcam,Electronics,2,404.88,809.76,completed,Buy Now Pay Later,email_campaign,FALSE,20.3
TXN-000749,CRM-00251,2024-12-21,Air Purifier,Home & Garden,4,272.02,1088.08,completed,Debit Card,mobile_app,FALSE,29.8
TXN-000750,CRM-00207,2022-03-26,Running Jacket,Clothing,2,13.73,27.46,cancelled,Credit Card,paid_social,TRUE,0
TXN-000751,CRM-00144,2022-07-19,Lip Balm,Beauty,4,382.4,1529.6,completed,Apple Pay,paid_social,FALSE,0
TXN-000752,CRM-00127,2024-12-24,Art Kit,Toys,1,494.41,494.41,returned,Credit Card,email_campaign,TRUE,23.8
TXN-000753,CRM-00266,2023-12-26,The Pragmatic Programmer,Books,3,439.78,1319.34,completed,Credit Card,mobile_app,TRUE,0
TXN-000754,CRM-00051,2024-06-03,Building Blocks,Toys,4,63.85,255.4,completed,Credit Card,paid_social,TRUE,0
TXN-000755,CRM-00040,2023-07-13,Puzzle 1000pc,Toys,4,227.36,909.44,completed,Debit Card,paid_social,FALSE,0
TXN-000756,CRM-00218,2023-11-18,Omega-3 Capsules,Health,3,426.32,1278.96,completed,PayPal,paid_social,FALSE,0
TXN-000757,CRM-00295,2023-07-08,Yoga Mat,Sports,4,223.62,894.48,completed,Google Pay,email_campaign,FALSE,0
TXN-000758,CRM-00254,2023-07-01,Car Vacuum,Automotive,4,22.77,91.08,completed,Buy Now Pay Later,website,TRUE,24.2
TXN-000759,CRM-00032,2022-07-21,Smart Watch,Electronics,4,92.37,369.48,completed,Google Pay,organic_search,FALSE,0
TXN-000760,ANON-349788,2023-06-07,Winter Coat,Clothing,4,330.75,1323,completed,PayPal,mobile_app,FALSE,15.8
TXN-000761,CRM-00145,2025-04-11,Slim Fit Jeans,Clothing,4,390.01,1560.04,pending,PayPal,organic_search,TRUE,0
TXN-000762,CRM-00171,2024-03-12,Car Phone Mount,Automotive,2,442.04,884.08,completed,Debit Card,referral,FALSE,0
TXN-000763,CRM-00132,2024-08-02,Lip Balm,Beauty,2,86.09,172.18,completed,Google Pay,website,FALSE,0
TXN-000764,CRM-00184,2023-05-11,Car Phone Mount,Automotive,2,217.76,435.52,cancelled,Apple Pay,organic_search,TRUE,0
TXN-000765,ANON-929026,2025-04-20,Multivitamins,Health,4,159.36,637.44,completed,Debit Card,paid_social,FALSE,0
TXN-000766,ANON-361103,2023-02-04,Deep Work,Books,4,197.21,788.84,completed,Google Pay,organic_search,FALSE,11.9
TXN-000767,CRM-00259,2024-11-30,Sapiens,Books,2,382.42,764.84,completed,Apple Pay,website,FALSE,0
TXN-000768,CRM-00264,2023-11-23,Face Mask Set,Beauty,1,286.01,286.01,completed,Debit Card,website,FALSE,16.3
TXN-000769,ANON-780154,2023-01-04,Yoga Mat,Sports,2,247.33,494.66,completed,Google Pay,website,TRUE,0
TXN-000770,CRM-00268,2023-10-04,Multivitamins,Health,4,278.57,1114.28,completed,Buy Now Pay Later,email_campaign,TRUE,27
TXN-000771,CRM-00145,2025-01-26,Water Bottle,Sports,4,271.46,1085.84,completed,Apple Pay,referral,TRUE,0
TXN-000772,CRM-00147,2022-01-22,Olive Oil,Food & Drink,1,237.09,237.09,completed,Credit Card,website,TRUE,0
TXN-000773,ANON-839730,2022-01-18,Remote Control Car,Toys,2,282.75,565.5,completed,Google Pay,email_campaign,FALSE,0
TXN-000774,CRM-00133,2022-05-20,Probiotic,Health,3,82.22,246.66,completed,Apple Pay,paid_social,FALSE,23.5
TXN-000775,CRM-00020,2022-01-25,Webcam,Electronics,1,32.53,32.53,cancelled,Debit Card,website,TRUE,21.3
TXN-000776,ANON-741185,2024-04-22,Moisturiser SPF50,Beauty,4,135.12,540.48,completed,Buy Now Pay Later,email_campaign,TRUE,0
TXN-000777,CRM-00004,2022-07-20,Desk Lamp,Home & Garden,1,296.98,296.98,cancelled,Apple Pay,paid_social,FALSE,0
TXN-000778,CRM-00261,2024-12-11,Board Game,Toys,1,191.63,191.63,completed,Buy Now Pay Later,organic_search,FALSE,0
TXN-000779,CRM-00158,2022-08-01,Jump Starter,Automotive,3,339.18,1017.54,completed,Debit Card,referral,FALSE,0
TXN-000780,ANON-472751,2024-07-02,Winter Coat,Clothing,3,383.64,1150.92,completed,Apple Pay,email_campaign,FALSE,0
TXN-000781,CRM-00218,2023-12-21,Car Phone Mount,Automotive,1,145.51,145.51,completed,PayPal,website,FALSE,0
TXN-000782,CRM-00068,2023-03-26,Merino Wool Sweater,Clothing,2,35.34,70.68,completed,Google Pay,website,TRUE,0
TXN-000783,CRM-00287,2023-08-04,Dash Cam,Automotive,1,296.69,296.69,completed,Debit Card,referral,TRUE,0
TXN-000784,CRM-00262,2023-05-31,Eye Cream,Beauty,3,68.33,204.99,pending,Apple Pay,paid_social,FALSE,0
TXN-000785,CRM-00156,2023-01-31,Deep Work,Books,3,186.01,558.03,completed,Debit Card,referral,FALSE,0
TXN-000786,CRM-00207,2022-03-11,Winter Coat,Clothing,3,404.92,1214.76,completed,Credit Card,paid_social,FALSE,0
TXN-000787,CRM-00186,2022-02-18,Car Phone Mount,Automotive,3,293.48,880.44,completed,Buy Now Pay Later,referral,FALSE,6.8
TXN-000788,CRM-00130,2022-07-08,Moisturiser SPF50,Beauty,3,383.01,1149.03,returned,Debit Card,referral,TRUE,21.2
TXN-000789,ANON-881996,2022-04-27,Dash Cam,Automotive,4,313.83,1255.32,completed,Google Pay,website,TRUE,0
TXN-000790,CRM-00145,2023-03-21,Collagen Powder,Health,1,193,193,completed,Credit Card,referral,FALSE,0
TXN-000791,CRM-00200,2022-09-07,Face Mask Set,Beauty,2,216.51,433.02,completed,Buy Now Pay Later,mobile_app,FALSE,13.5
TXN-000792,CRM-00193,2022-09-03,Green Tea Set,Food & Drink,2,495.02,990.04,cancelled,Google Pay,paid_social,TRUE,0
TXN-000793,CRM-00045,2022-06-26,Board Game,Toys,4,208.49,833.96,completed,Apple Pay,mobile_app,FALSE,18.2
TXN-000794,CRM-00248,2022-09-24,Probiotic,Health,1,32.89,32.89,completed,Buy Now Pay Later,paid_social,FALSE,0
TXN-000795,CRM-00268,2024-02-09,Organic Coffee,Food & Drink,3,125.65,376.95,completed,PayPal,referral,FALSE,0
TXN-000796,CRM-00184,2025-03-05,Yoga Mat,Sports,3,120.9,362.7,completed,Google Pay,organic_search,FALSE,0
TXN-000797,CRM-00004,2023-01-14,Sapiens,Books,2,159.18,318.36,completed,Debit Card,mobile_app,FALSE,0
TXN-000798,CRM-00281,2022-08-16,Green Tea Set,Food & Drink,2,46.96,93.92,completed,PayPal,mobile_app,FALSE,0
TXN-000799,CRM-00152,2023-01-13,Green Tea Set,Food & Drink,4,344.87,1379.48,completed,Debit Card,referral,TRUE,22.3
TXN-000800,CRM-00141,2023-06-03,Sleep Aid,Health,1,434.26,434.26,completed,Credit Card,referral,TRUE,0
